time_s,period_us
13.219999999999807,25876
13.239999999999807,26954
13.259999999999806,26114
13.279999999999806,26178
13.299999999999805,25588
13.319999999999805,26291
13.339999999999804,25882
13.359999999999804,26096
13.379999999999804,26237
13.399999999999803,26102
13.419999999999803,26351
13.439999999999802,26157
13.459999999999802,26140
13.479999999999801,26543
13.499999999999801,26807
13.5199999999998,26712
13.5399999999998,26193
13.5599999999998,26098
13.5799999999998,25857
13.599999999999799,25768
13.619999999999798,26333
13.639999999999798,25450
13.659999999999798,25980
13.679999999999797,26022
13.699999999999797,26152
13.719999999999796,25842
13.739999999999796,25229
13.759999999999796,26529
13.779999999999795,26007
13.799999999999795,26659
13.819999999999794,26338
13.839999999999794,26910
13.859999999999793,26733
13.879999999999793,25988
13.899999999999793,25898
13.919999999999792,26355
13.939999999999792,26380
13.959999999999791,25832
13.97999999999979,25829
13.99999999999979,26704
14.01999999999979,25608
14.03999999999979,26161
14.059999999999789,26198
14.079999999999789,25727
14.099999999999788,26411
14.119999999999788,25850
14.139999999999787,26124
14.159999999999787,25935
14.179999999999787,26563
14.199999999999786,26551
14.219999999999786,27014
14.239999999999785,26660
14.259999999999785,25593
14.279999999999784,26108
14.299999999999784,26134
14.319999999999784,26661
14.339999999999783,26843
14.359999999999783,25455
14.379999999999782,25681
14.399999999999782,25729
14.419999999999781,25944
14.439999999999781,26525
14.45999999999978,26081
14.47999999999978,26522
14.49999999999978,25914
14.51999999999978,25275
14.539999999999779,26050
14.559999999999778,26565
14.579999999999778,26853
14.599999999999778,26504
14.619999999999777,26933
14.639999999999777,25961
14.659999999999776,26867
14.679999999999776,26589
14.699999999999775,25936
14.719999999999775,25612
14.739999999999775,25341
14.759999999999774,26232
14.779999999999774,26578
14.799999999999773,26355
14.819999999999773,26460
14.839999999999772,25797
14.859999999999772,25976
14.879999999999772,26514
14.899999999999771,25762
14.91999999999977,25632
14.93999999999977,26177
14.95999999999977,25412
14.97999999999977,26555
14.999999999999769,25891
15.019999999999769,25480
15.039999999999768,26603
15.059999999999768,26042
15.079999999999767,26954
15.099999999999767,25690
15.119999999999767,25483
15.139999999999766,26259
15.159999999999766,26389
15.179999999999765,25739
15.199999999999765,26206
15.219999999999764,25718
15.239999999999764,25985
15.259999999999764,26889
15.279999999999763,26727
15.299999999999763,26122
15.319999999999762,26558
15.339999999999762,25655
15.359999999999761,26135
15.379999999999761,26055
15.39999999999976,26206
15.41999999999976,25779
15.43999999999976,26749
15.45999999999976,27139
15.479999999999759,26587
15.499999999999758,26504
15.519999999999758,26404
15.539999999999758,26007
15.559999999999757,25857
15.579999999999757,25883
15.599999999999756,25793
15.619999999999756,26177
15.639999999999755,26343
15.659999999999755,26253
15.679999999999755,25765
15.699999999999754,26692
15.719999999999754,27160
15.739999999999753,26046
15.759999999999753,26206
15.779999999999752,25748
15.799999999999752,26267
15.819999999999752,26194
15.839999999999751,25858
15.85999999999975,26422
15.87999999999975,26447
15.89999999999975,26276
15.91999999999975,26178
15.939999999999749,25541
15.959999999999749,25943
15.979999999999748,26241
15.999999999999748,26543
16.019999999999747,26229
16.039999999999747,26133
16.059999999999746,25811
16.079999999999746,26712
16.099999999999746,25949
16.119999999999745,26625
16.139999999999745,25725
16.159999999999744,26806
16.179999999999744,26107
16.199999999999743,25864
16.219999999999743,25986
16.239999999999743,26258
16.259999999999742,26090
16.279999999999742,25061
16.29999999999974,26707
16.31999999999974,26360
16.33999999999974,26320
16.35999999999974,26338
16.37999999999974,26448
16.39999999999974,26150
16.41999999999974,25705
16.43999999999974,26290
16.459999999999738,25490
16.479999999999738,25784
16.499999999999737,25910
16.519999999999737,25877
16.539999999999736,26624
16.559999999999736,25653
16.579999999999735,26386
16.599999999999735,26916
16.619999999999735,26708
16.639999999999734,25735
16.659999999999734,26156
16.679999999999733,26978
16.699999999999733,26421
16.719999999999732,26088
16.739999999999732,25860
16.75999999999973,26683
16.77999999999973,26148
16.79999999999973,26368
16.81999999999973,25252
16.83999999999973,25741
16.85999999999973,26500
16.87999999999973,26638
16.89999999999973,25922
16.919999999999728,26418
16.939999999999728,26279
16.959999999999727,26370
16.979999999999727,27331
16.999999999999726,26555
17.019999999999726,25323
17.039999999999726,25693
17.059999999999725,25592
17.079999999999725,26058
17.099999999999724,25732
17.119999999999724,26308
17.139999999999723,26334
17.159999999999723,25657
17.179999999999723,26197
17.199999999999722,27380
17.21999999999972,25685
17.23999999999972,26018
17.25999999999972,25769
17.27999999999972,25867
17.29999999999972,26438
17.31999999999972,26164
17.33999999999972,26496
17.35999999999972,26144
17.37999999999972,26648
17.399999999999718,26309
17.419999999999717,25976
17.439999999999717,26263
17.459999999999717,26070
17.479999999999716,26262
17.499999999999716,25541
17.519999999999715,26030
17.539999999999715,25684
17.559999999999715,26248
17.579999999999714,25689
17.599999999999714,26145
17.619999999999713,25646
17.639999999999713,26010
17.659999999999712,26357
17.679999999999712,26539
17.69999999999971,26399
17.71999999999971,26433
17.73999999999971,26557
17.75999999999971,26194
17.77999999999971,26462
17.79999999999971,26698
17.81999999999971,25593
17.83999999999971,26479
17.859999999999708,26114
17.879999999999708,26417
17.899999999999707,26741
17.919999999999707,26034
17.939999999999706,26460
17.959999999999706,25835
17.979999999999706,26232
17.999999999999705,26508
18.019999999999705,26174
18.039999999999704,25243
18.059999999999704,26663
18.079999999999703,25955
18.099999999999703,25742
18.119999999999703,26410
18.139999999999702,25967
18.1599999999997,25398
18.1799999999997,26024
18.1999999999997,26428
18.2199999999997,26564
18.2399999999997,26195
18.2599999999997,25915
18.2799999999997,26351
18.2999999999997,26018
18.3199999999997,26465
18.339999999999698,25718
18.359999999999697,26506
18.379999999999697,26172
18.399999999999697,26859
18.419999999999696,26230
18.439999999999696,25230
18.459999999999695,25881
18.479999999999695,25508
18.499999999999694,25784
18.519999999999694,26287
18.539999999999694,26295
18.559999999999693,25263
18.579999999999693,26581
18.599999999999692,26499
18.619999999999692,26189
18.63999999999969,25792
18.65999999999969,25753
18.67999999999969,25980
18.69999999999969,26398
18.71999999999969,25724
18.73999999999969,26325
18.75999999999969,26249
18.77999999999969,26047
18.799999999999688,26083
18.819999999999688,25918
18.839999999999687,26113
18.859999999999687,25408
18.879999999999686,26137
18.899999999999686,26731
18.919999999999686,26305
18.939999999999685,26211
18.959999999999685,26662
18.979999999999684,26056
18.999999999999684,26423
19.019999999999683,25957
19.039999999999683,26161
19.059999999999683,26431
19.079999999999682,26265
19.09999999999968,26325
19.11999999999968,26443
19.13999999999968,26651
19.15999999999968,25378
19.17999999999968,25922
19.19999999999968,25613
19.21999999999968,25648
19.23999999999968,26657
19.25999999999968,26043
19.279999999999678,26383
19.299999999999677,26125
19.319999999999677,26841
19.339999999999677,25842
19.359999999999676,26174
19.379999999999676,25683
19.399999999999675,26439
19.419999999999675,26257
19.439999999999674,26373
19.459999999999674,25778
19.479999999999674,26237
19.499999999999673,25794
19.519999999999673,26709
19.539999999999672,26350
19.559999999999672,25565
19.57999999999967,25874
19.59999999999967,26335
19.61999999999967,26747
19.63999999999967,25865
19.65999999999967,26520
19.67999999999967,26340
19.69999999999967,25886
19.71999999999967,26092
19.739999999999668,25106
19.759999999999668,26149
19.779999999999667,25460
19.799999999999667,25292
19.819999999999666,25775
19.839999999999666,26342
19.859999999999665,26185
19.879999999999665,26065
19.899999999999665,26219
19.919999999999664,25712
19.939999999999664,26611
19.959999999999663,26977
19.979999999999663,26035
19.999999999999662,26147
