time_s,period_us
2.680000000000002,119704
2.700000000000002,106499
2.720000000000002,103494
2.740000000000002,110414
2.760000000000002,106662
2.780000000000002,113188
2.800000000000002,125085
2.820000000000002,114164
2.840000000000002,113425
2.860000000000002,113135
2.880000000000002,107054
2.900000000000002,109373
2.920000000000002,111223
2.940000000000002,107715
2.960000000000002,109654
2.980000000000002,110992
3.000000000000002,106615
3.0200000000000022,97804
3.0400000000000023,109309
3.0600000000000023,115637
3.0800000000000023,93809
3.1000000000000023,110657
3.1200000000000023,104142
3.1400000000000023,104551
3.1600000000000024,99329
3.1800000000000024,103276
3.2000000000000024,97886
3.2200000000000024,110084
3.2400000000000024,109858
3.2600000000000025,105058
3.2800000000000025,107135
3.3000000000000025,100686
3.3200000000000025,99010
3.3400000000000025,96445
3.3600000000000025,97393
3.3800000000000026,98298
3.4000000000000026,110710
3.4200000000000026,106114
3.4400000000000026,101361
3.4600000000000026,93295
3.4800000000000026,94157
3.5000000000000027,96899
3.5200000000000027,98404
3.5400000000000027,106130
3.5600000000000027,99382
3.5800000000000027,100565
3.6000000000000028,96564
3.6200000000000028,101016
3.640000000000003,100818
3.660000000000003,100052
3.680000000000003,91366
3.700000000000003,94111
3.720000000000003,103453
3.740000000000003,90938
3.760000000000003,95347
3.780000000000003,94402
3.800000000000003,109021
3.820000000000003,99122
3.840000000000003,99462
3.860000000000003,89938
3.880000000000003,105138
3.900000000000003,98188
3.920000000000003,102880
3.940000000000003,88775
3.960000000000003,93406
3.980000000000003,99988
4.000000000000003,88115
4.020000000000002,93784
4.040000000000002,90808
4.060000000000001,89167
4.080000000000001,96266
4.1000000000000005,100002
4.12,97628
4.14,97665
4.159999999999999,87129
4.179999999999999,96423
4.199999999999998,104541
4.219999999999998,97982
4.2399999999999975,106867
4.259999999999997,101261
4.279999999999997,90521
4.299999999999996,92829
4.319999999999996,102655
4.339999999999995,99501
4.359999999999995,91733
4.379999999999995,89174
4.399999999999994,98769
4.419999999999994,98498
4.439999999999993,103905
4.459999999999993,94293
4.479999999999992,90058
4.499999999999992,100997
4.519999999999992,94504
4.539999999999991,96401
4.559999999999991,89275
4.57999999999999,100794
4.59999999999999,93103
4.6199999999999894,100829
4.639999999999989,93427
4.659999999999989,99054
4.679999999999988,90118
4.699999999999988,91398
4.719999999999987,116894
4.739999999999987,88801
4.7599999999999865,99742
4.779999999999986,95178
4.799999999999986,97678
4.819999999999985,105838
4.839999999999985,108731
4.859999999999984,91084
4.879999999999984,94152
4.8999999999999835,101236
4.919999999999983,97234
4.939999999999983,108658
4.959999999999982,88732
4.979999999999982,94548
4.999999999999981,101500
5.019999999999981,98618
5.0399999999999805,96453
5.05999999999998,91167
5.07999999999998,88812
5.099999999999979,91921
5.119999999999979,95686
5.139999999999978,88241
5.159999999999978,101947
5.1799999999999775,94991
5.199999999999977,106281
5.219999999999977,101298
5.239999999999976,97650
5.259999999999976,94597
5.279999999999975,88177
5.299999999999975,98471
5.3199999999999745,85988
5.339999999999974,98086
5.359999999999974,93339
5.379999999999973,94726
5.399999999999973,91520
5.419999999999972,98581
5.439999999999972,99527
5.4599999999999715,93082
5.479999999999971,96908
5.499999999999971,102056
5.51999999999997,99339
5.53999999999997,99548
5.559999999999969,98347
5.579999999999969,95387
5.599999999999969,96962
5.619999999999968,92660
5.639999999999968,93688
5.659999999999967,89564
5.679999999999967,96039
5.699999999999966,91654
5.719999999999966,100502
5.739999999999966,94404
5.759999999999965,95416
5.779999999999965,99510
5.799999999999964,92089
5.819999999999964,96779
5.839999999999963,88366
5.859999999999963,96841
5.879999999999963,88356
5.899999999999962,93501
5.919999999999962,100011
5.939999999999961,97883
5.959999999999961,94412
5.9799999999999605,88598
5.99999999999996,94709
6.01999999999996,101636
6.039999999999959,89194
6.059999999999959,95404
6.079999999999958,87696
6.099999999999958,82738
6.1199999999999575,87121
6.139999999999957,80137
6.159999999999957,93502
6.179999999999956,76484
6.199999999999956,82955
6.219999999999955,77031
6.239999999999955,73991
6.2599999999999545,80268
6.279999999999954,76576
6.299999999999954,74559
6.319999999999953,72444
6.339999999999953,78349
6.359999999999952,68287
6.379999999999952,68308
6.3999999999999515,75236
6.419999999999951,77151
6.439999999999951,69630
6.45999999999995,68734
6.47999999999995,69093
6.499999999999949,68218
6.519999999999949,67608
6.5399999999999485,66135
6.559999999999948,66957
6.579999999999948,67032
6.599999999999947,64309
6.619999999999947,64350
6.639999999999946,59867
6.659999999999946,64709
6.6799999999999455,67128
6.699999999999945,67247
6.719999999999945,64445
6.739999999999944,63892
6.759999999999944,63080
6.779999999999943,57672
6.799999999999943,66489
6.8199999999999426,61389
6.839999999999942,62420
6.859999999999942,62767
6.879999999999941,60674
6.899999999999941,62465
6.91999999999994,61267
6.93999999999994,64007
6.95999999999994,56593
6.979999999999939,58420
6.999999999999939,56417
7.019999999999938,59865
7.039999999999938,59919
7.059999999999937,59883
7.079999999999937,59987
7.099999999999937,57729
7.119999999999936,62016
7.139999999999936,56958
7.159999999999935,58397
7.179999999999935,57947
7.1999999999999345,57085
7.219999999999934,59006
7.239999999999934,58244
7.259999999999933,58742
7.279999999999933,58335
7.299999999999932,57965
7.319999999999932,61375
7.3399999999999315,57832
7.359999999999931,58738
7.379999999999931,55901
7.39999999999993,56677
7.41999999999993,54867
7.439999999999929,52633
7.459999999999929,58636
7.4799999999999285,58392
7.499999999999928,57540
7.519999999999928,56182
7.539999999999927,57912
7.559999999999927,58634
7.579999999999926,54596
7.599999999999926,52217
7.6199999999999255,54807
7.639999999999925,55082
7.659999999999925,54717
7.679999999999924,54396
7.699999999999924,54811
7.719999999999923,50873
7.739999999999923,51562
7.7599999999999225,54357
7.779999999999922,55322
7.799999999999922,56924
7.819999999999921,51106
7.839999999999921,52780
7.85999999999992,55816
7.87999999999992,55342
7.8999999999999195,53318
7.919999999999919,53036
7.939999999999919,52582
7.959999999999918,53424
7.979999999999918,52483
7.999999999999917,51673
8.019999999999918,52513
8.039999999999917,54952
8.059999999999917,55045
8.079999999999917,49646
8.099999999999916,50367
8.119999999999916,56603
8.139999999999915,54038
8.159999999999915,52407
8.179999999999914,52125
8.199999999999914,54703
8.219999999999914,52728
8.239999999999913,52680
8.259999999999913,50570
8.279999999999912,53713
8.299999999999912,54813
8.319999999999911,52923
8.339999999999911,51791
8.35999999999991,49264
8.37999999999991,51271
8.39999999999991,49428
8.41999999999991,51956
8.439999999999909,51371
8.459999999999908,51019
8.479999999999908,50017
8.499999999999908,52320
8.519999999999907,52045
8.539999999999907,53173
8.559999999999906,49954
8.579999999999906,53192
8.599999999999905,53372
8.619999999999905,51512
8.639999999999905,51622
8.659999999999904,50268
8.679999999999904,51135
8.699999999999903,53619
8.719999999999903,51422
8.739999999999903,51072
8.759999999999902,52143
8.779999999999902,50833
8.799999999999901,51047
8.8199999999999,52307
8.8399999999999,50725
8.8599999999999,52967
8.8799999999999,50489
8.899999999999899,53336
8.919999999999899,54164
8.939999999999898,49142
8.959999999999898,53511
8.979999999999897,49603
8.999999999999897,51430
9.019999999999897,50255
9.039999999999896,53427
9.059999999999896,52151
9.079999999999895,48230
9.099999999999895,49991
9.119999999999894,52432
9.139999999999894,48311
9.159999999999894,51007
9.179999999999893,53591
9.199999999999893,52132
9.219999999999892,52031
9.239999999999892,50513
9.259999999999891,50553
9.279999999999891,49656
9.29999999999989,50433
9.31999999999989,48607
9.33999999999989,51847
9.35999999999989,51936
9.379999999999889,51825
9.399999999999888,52764
9.419999999999888,49191
9.439999999999888,52216
9.459999999999887,47989
9.479999999999887,52062
9.499999999999886,48940
9.519999999999886,51949
9.539999999999885,51722
9.559999999999885,52707
9.579999999999885,51202
9.599999999999884,52457
9.619999999999884,51016
9.639999999999883,51776
9.659999999999883,50359
9.679999999999882,54674
9.699999999999882,48424
9.719999999999882,51422
9.739999999999881,50271
9.75999999999988,51602
9.77999999999988,50447
9.79999999999988,52332
9.81999999999988,53213
9.839999999999879,52229
9.859999999999879,51821
9.879999999999878,48836
9.899999999999878,51974
9.919999999999877,48326
9.939999999999877,51668
9.959999999999877,54560
9.979999999999876,51097
9.999999999999876,50206
10.019999999999875,51401
10.039999999999875,52338
10.059999999999874,50806
10.079999999999874,51671
10.099999999999874,51442
10.119999999999873,52124
10.139999999999873,52670
10.159999999999872,48682
10.179999999999872,50090
10.199999999999871,50013
10.219999999999871,49447
10.23999999999987,49701
10.25999999999987,49956
10.27999999999987,51412
10.29999999999987,51545
10.319999999999869,49757
10.339999999999868,50063
10.359999999999868,50627
10.379999999999868,50103
10.399999999999867,49919
10.419999999999867,50831
10.439999999999866,51612
10.459999999999866,52174
10.479999999999865,55202
10.499999999999865,50496
10.519999999999865,51335
10.539999999999864,52317
10.559999999999864,50683
10.579999999999863,49350
10.599999999999863,50076
10.619999999999862,47662
10.639999999999862,51189
10.659999999999862,54027
10.679999999999861,50450
10.69999999999986,52874
10.71999999999986,50982
10.73999999999986,51060
10.75999999999986,49835
10.779999999999859,51983
10.799999999999859,50833
10.819999999999858,50928
10.839999999999858,49440
10.859999999999857,48633
10.879999999999857,50733
10.899999999999856,52087
10.919999999999856,53068
10.939999999999856,49727
10.959999999999855,48660
10.979999999999855,54189
10.999999999999854,50492
11.019999999999854,50838
11.039999999999853,49802
11.059999999999853,52646
11.079999999999853,49835
11.099999999999852,51004
11.119999999999852,47876
11.139999999999851,50968
11.159999999999851,51476
11.17999999999985,51147
11.19999999999985,50162
11.21999999999985,48617
11.23999999999985,49177
11.259999999999849,50688
11.279999999999848,50699
11.299999999999848,50580
11.319999999999848,51068
11.339999999999847,51242
11.359999999999847,49774
11.379999999999846,51138
11.399999999999846,51117
11.419999999999845,52922
11.439999999999845,50552
11.459999999999845,53732
11.479999999999844,51070
11.499999999999844,50510
11.519999999999843,52056
11.539999999999843,51010
11.559999999999842,50862
11.579999999999842,49020
11.599999999999842,52967
11.619999999999841,51127
11.63999999999984,48218
11.65999999999984,48413
11.67999999999984,50361
11.69999999999984,50690
11.719999999999839,47239
11.739999999999839,53368
11.759999999999838,50744
11.779999999999838,50403
11.799999999999837,51789
11.819999999999837,50495
11.839999999999836,52052
11.859999999999836,49583
11.879999999999836,49919
11.899999999999835,52732
11.919999999999835,49198
11.939999999999834,50318
11.959999999999834,55076
11.979999999999833,52663
11.999999999999833,49240
12.019999999999833,50041
12.039999999999832,49705
12.059999999999832,51041
12.079999999999831,49464
12.099999999999831,50093
12.11999999999983,51504
12.13999999999983,52186
12.15999999999983,51679
12.17999999999983,53355
12.199999999999829,50783
12.219999999999828,49660
12.239999999999828,53741
12.259999999999827,52630
12.279999999999827,48618
12.299999999999827,54336
12.319999999999826,53766
12.339999999999826,50196
12.359999999999825,52138
12.379999999999825,53952
12.399999999999824,49117
12.419999999999824,51639
12.439999999999824,50127
12.459999999999823,53589
12.479999999999823,54314
12.499999999999822,52533
12.519999999999822,47724
12.539999999999822,52157
12.559999999999821,50477
12.57999999999982,50710
12.59999999999982,49261
12.61999999999982,52250
12.63999999999982,52039
12.659999999999819,49983
12.679999999999819,51855
12.699999999999818,52167
12.719999999999818,51447
12.739999999999817,50170
12.759999999999817,51376
12.779999999999816,54019
12.799999999999816,49570
12.819999999999816,49094
12.839999999999815,51453
12.859999999999815,49139
12.879999999999814,53616
12.899999999999814,51159
12.919999999999813,51610
12.939999999999813,51762
12.959999999999813,50416
12.979999999999812,49896
12.999999999999812,50749
13.019999999999811,51708
13.03999999999981,49599
13.05999999999981,50660
13.07999999999981,50118
13.09999999999981,52898
13.11999999999981,50906
13.139999999999809,52238
13.159999999999808,53541
13.179999999999808,48891
13.199999999999807,49696
13.219999999999807,50312
13.239999999999807,52682
13.259999999999806,52423
13.279999999999806,49434
13.299999999999805,49226
13.319999999999805,49166
13.339999999999804,48385
13.359999999999804,49197
13.379999999999804,49275
13.399999999999803,51660
13.419999999999803,48443
13.439999999999802,49579
13.459999999999802,47493
13.479999999999801,52390
13.499999999999801,51759
13.5199999999998,51717
13.5399999999998,50675
13.5599999999998,48477
13.5799999999998,51117
13.599999999999799,51215
13.619999999999798,48952
13.639999999999798,49047
13.659999999999798,49281
13.679999999999797,52702
13.699999999999797,52322
13.719999999999796,48664
13.739999999999796,51293
13.759999999999796,51944
13.779999999999795,50504
13.799999999999795,50464
13.819999999999794,51914
13.839999999999794,52696
13.859999999999793,49791
13.879999999999793,50209
13.899999999999793,51405
13.919999999999792,51114
13.939999999999792,49236
13.959999999999791,49542
13.97999999999979,52239
13.99999999999979,49726
14.01999999999979,55676
14.03999999999979,48389
14.059999999999789,45635
14.079999999999789,51946
14.099999999999788,50251
14.119999999999788,51012
14.139999999999787,51831
14.159999999999787,49675
14.179999999999787,47478
14.199999999999786,51423
14.219999999999786,50343
14.239999999999785,53394
14.259999999999785,50015
14.279999999999784,50576
14.299999999999784,51197
14.319999999999784,52719
14.339999999999783,51315
14.359999999999783,50243
14.379999999999782,51675
14.399999999999782,52025
14.419999999999781,48757
14.439999999999781,46312
14.45999999999978,50385
14.47999999999978,50506
14.49999999999978,50787
14.51999999999978,48751
14.539999999999779,50347
14.559999999999778,53072
14.579999999999778,54404
14.599999999999778,52700
14.619999999999777,52152
14.639999999999777,49260
14.659999999999776,50206
14.679999999999776,51366
14.699999999999775,48070
14.719999999999775,48764
14.739999999999775,50395
14.759999999999774,49687
14.779999999999774,50133
14.799999999999773,49314
14.819999999999773,50596
14.839999999999772,49938
14.859999999999772,50449
14.879999999999772,50661
14.899999999999771,50384
14.91999999999977,51687
14.93999999999977,48870
14.95999999999977,54473
14.97999999999977,51863
14.999999999999769,51770
15.019999999999769,54016
15.039999999999768,50787
15.059999999999768,50859
15.079999999999767,47452
15.099999999999767,52164
15.119999999999767,53112
15.139999999999766,49700
15.159999999999766,51027
15.179999999999765,52002
15.199999999999765,48971
15.219999999999764,49637
15.239999999999764,52983
15.259999999999764,50855
15.279999999999763,48298
15.299999999999763,51285
15.319999999999762,50914
15.339999999999762,48746
15.359999999999761,48961
15.379999999999761,47777
15.39999999999976,48939
15.41999999999976,51162
15.43999999999976,53527
15.45999999999976,49899
15.479999999999759,49153
15.499999999999758,51454
15.519999999999758,50807
15.539999999999758,50095
15.559999999999757,53389
15.579999999999757,48008
15.599999999999756,51582
15.619999999999756,49300
15.639999999999755,48633
15.659999999999755,48402
15.679999999999755,49781
15.699999999999754,51499
15.719999999999754,52345
15.739999999999753,53397
15.759999999999753,50810
15.779999999999752,50664
15.799999999999752,50135
15.819999999999752,47848
15.839999999999751,50029
15.85999999999975,51144
15.87999999999975,48524
15.89999999999975,48168
15.91999999999975,53629
15.939999999999749,47863
15.959999999999749,49872
15.979999999999748,52191
15.999999999999748,51864
16.019999999999747,50593
16.039999999999747,49842
16.059999999999746,50771
16.079999999999746,53122
16.099999999999746,52738
16.119999999999745,50982
16.139999999999745,52951
16.159999999999744,52893
16.179999999999744,51367
16.199999999999743,50658
16.219999999999743,50659
16.239999999999743,51692
16.259999999999742,52362
16.279999999999742,46683
16.29999999999974,51708
16.31999999999974,50432
16.33999999999974,50913
16.35999999999974,53066
16.37999999999974,50044
16.39999999999974,53865
16.41999999999974,51918
16.43999999999974,51416
16.459999999999738,49829
16.479999999999738,51536
16.499999999999737,49625
16.519999999999737,51178
16.539999999999736,50883
16.559999999999736,52309
16.579999999999735,52419
16.599999999999735,49913
16.619999999999735,50755
16.639999999999734,51575
16.659999999999734,48590
16.679999999999733,50375
16.699999999999733,51026
16.719999999999732,50099
16.739999999999732,52232
16.75999999999973,48947
16.77999999999973,51015
16.79999999999973,50882
16.81999999999973,49318
16.83999999999973,51593
16.85999999999973,52405
16.87999999999973,48519
16.89999999999973,54263
16.919999999999728,52662
16.939999999999728,48647
16.959999999999727,51294
16.979999999999727,53010
16.999999999999726,50884
17.019999999999726,55701
17.039999999999726,58542
17.059999999999725,61527
17.079999999999725,64663
17.099999999999724,67958
17.119999999999724,71420
17.139999999999723,75057
17.159999999999723,78878
17.179999999999723,82892
17.199999999999722,87109
17.21999999999972,91538
17.23999999999972,96191
17.25999999999972,101078
17.27999999999972,106211
17.29999999999972,111602
17.31999999999972,117263
17.33999999999972,123209
17.35999999999972,129452
17.37999999999972,136008
17.399999999999718,142892
17.419999999999717,150119
17.439999999999717,157707
17.459999999999717,165672
17.479999999999716,174033
17.499999999999716,182809
17.519999999999715,192020
17.539999999999715,201686
17.559999999999715,211830
17.579999999999714,222473
17.599999999999714,233640
17.619999999999713,245354
17.639999999999713,257642
17.659999999999712,270530
17.679999999999712,284046
17.69999999999971,298219
17.71999999999971,313078
17.73999999999971,328655
17.75999999999971,344982
17.77999999999971,362094
17.79999999999971,380024
17.81999999999971,398809
17.83999999999971,418486
17.859999999999708,439094
17.879999999999708,460674
17.899999999999707,483266
17.919999999999707,506913
17.939999999999706,531659
17.959999999999706,557550
17.979999999999706,584632
17.999999999999705,612953
18.019999999999705,642563
18.039999999999704,673511
18.059999999999704,705849
18.079999999999703,739629
18.099999999999703,774906
18.119999999999703,811734
18.139999999999702,850168
18.1599999999997,890265
18.1799999999997,932080
18.1999999999997,975673
18.2199999999997,1021099
18.2399999999997,1068418
18.2599999999997,1117687
18.2799999999997,1168963
18.2999999999997,1222304
18.3199999999997,1277766
18.339999999999698,1335405
18.359999999999697,1395275
18.379999999999697,1457429
18.399999999999697,1521917
18.419999999999696,1588790
18.439999999999696,1658093
18.459999999999695,1729870
18.479999999999695,1804161
18.499999999999694,1881003
18.519999999999694,1960428
18.539999999999694,2042465
18.559999999999693,2127136
18.579999999999693,2214461
18.599999999999692,2304451
18.619999999999692,2397113
18.63999999999969,2492446
18.65999999999969,2590443
18.67999999999969,2691091
18.69999999999969,2794366
18.71999999999969,2900240
18.73999999999969,3008673
18.75999999999969,3119621
18.77999999999969,3233027
18.799999999999688,6000000
18.819999999999688,6000000
18.839999999999687,6000000
18.859999999999687,6000000
18.879999999999686,6000000
18.899999999999686,6000000
18.919999999999686,6000000
18.939999999999685,6000000
18.959999999999685,6000000
18.979999999999684,6000000
18.999999999999684,6000000
19.019999999999683,6000000
19.039999999999683,6000000
19.059999999999683,6000000
19.079999999999682,6000000
19.09999999999968,6000000
19.11999999999968,6000000
19.13999999999968,6000000
19.15999999999968,6000000
19.17999999999968,6000000
19.19999999999968,6000000
19.21999999999968,6000000
19.23999999999968,6000000
19.25999999999968,6000000
19.279999999999678,6000000
19.299999999999677,6000000
19.319999999999677,6000000
19.339999999999677,6000000
19.359999999999676,6000000
19.379999999999676,6000000
19.399999999999675,6000000
19.419999999999675,6000000
19.439999999999674,6000000
19.459999999999674,6000000
19.479999999999674,6000000
19.499999999999673,6000000
19.519999999999673,6000000
19.539999999999672,6000000
19.559999999999672,6000000
19.57999999999967,6000000
19.59999999999967,6000000
19.61999999999967,6000000
19.63999999999967,6000000
19.65999999999967,6000000
19.67999999999967,6000000
19.69999999999967,6000000
19.71999999999967,6000000
19.739999999999668,6000000
19.759999999999668,6000000
19.779999999999667,6000000
19.799999999999667,6000000
19.819999999999666,6000000
19.839999999999666,6000000
19.859999999999665,6000000
19.879999999999665,6000000
19.899999999999665,6000000
19.919999999999664,6000000
19.939999999999664,6000000
19.959999999999663,6000000
19.979999999999663,6000000
19.999999999999662,6000000
